2024-01-22 17:16:58; , Test, 0.6800000071525574, 0.7135416666666666, 0.0, 66.0, 0.0, 66.0, 0.0, 0.0
2024-01-22 17:20:49; , Test, 0.6800000071525574, 0.7135416666666666, 0.0, 66.0, 0.0, 66.0, 0.0, 0.0
